saxo_symbol,yFinance_symbol,description,exchange_id,asset_type,currency,issuer_country,eligibility_status,availability_status,eligible_universe,isa_eligible,instrument_exclusion_flag,market_cap_usd,market_cap_native,market_cap_currency,aum_usd,aum_native,aum_currency,market_cap_source,aum_source,yfinance_fundamentals_status,yfinance_fundamentals_notes,eligibility_review_status,eligibility_review_notes
GOOGM:xnas,GOOGM,Alphabet Inc Dps 1/20th Int Sh Ser A Man C Pref. s,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=GOOGM; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
GOOGN:xnas,GOOGN,Alphabet Inc 1/20th Conv Prefeered Share,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=GOOGN; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
STRC_NEW:xnas,STRC-NEW,Strategy Inc. variable rate Series A Stretch Pfd,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
STRK:xnas,STRK,Strategy Inc. 8% Series A Perp strike Pdf,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=STRK; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
STRD:xnas,STRD,Strategy Inc. 10% Non cum Series A Perp strike Pdf,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=STRD; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
STRF:xnas,STRF,Strategy Inc. 10% Series A Perp strike Pdf,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=STRF; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
SHOP_NEW:xnas,SHOP-NEW,Shopify Inc.,NASDAQ,Stock,USD,CA,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
AGNCO:xnas,AGNCO,AGNC Investment Corp 6.5% Pref - E,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=AGNCO; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
AGNCL:xnas,AGNCL,AGNC Investment Corp. 7.75% Series G Cum Pref Sh,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=AGNCL; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
AGNCP:xnas,AGNCP,AGNC Investment Corp 6.125% Pref - F,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=AGNCP; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
AGNCM:xnas,AGNCM,AGNC Investment Corp 6.875% Pref - D,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=AGNCM; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
AGNCN:xnas,AGNCN,AGNC Investment 7 Pref Shares - Reduce Only,NASDAQ,Stock,USD,US,OPERATOR_APPROVED,NEEDS_CHECK,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=AGNCN; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MANUAL_REVIEW,description says Reduce Only; buy availability requires review; market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment
ABAT_NEW:xnas,ABAT-NEW,American Battery Technology Co.,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
SOLS_NEW:xnas,SOLS-NEW,Solstice Advanced Materials Inc,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
PDYN_NEW:xnas,PDYN-NEW,Palladyne AI Corp.,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
BSP:xnas,BSP,Bending Spoons S.P.A.,NASDAQ,Stock,USD,IT,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=BSP; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
CAST_NEW:xnas,CAST-NEW,FreeCast Inc,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
VISN_NEW:xnas,VISN-NEW,Vistance Networks Inc.,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
SATA:xnas,SATA,Strive Inc. Pfd,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=SATA; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
GOODO:xnas,GOODO,Gladstone Commercial Corp 6% Series G Cum Pref Sh,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=GOODO; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
GOODN:xnas,GOODN,Gladstone Commercial Corp 6.625% Pref - E,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=GOODN; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
SPWR_NEW:xnas,SPWR-NEW,SunPower Inc,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
ACGLO:xnas,ACGLO,Arch Capital Group Ltd 5.45% Pref - F,NASDAQ,Stock,USD,BM,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=ACGLO; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
IMPT:xnas,IMPT,Imperial Petroleum Inc 8.75% Pref - A,NASDAQ,Stock,USD,MH,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=IMPT; quoteType=MUTUALFUND; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
LANDP:xnas,LANDP,Gladstone Land Corp. 6.00% Series C Cum.Red-Pfd.,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=LANDP; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
LANDO:xnas,LANDO,Gladstone Land Corp 6 % Ser B Cum Red Pfd,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=LANDO; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
COCO_:xnas,COCO-,The Vita Coco Company Inc.,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
WW_NEW:xnas,WW-NEW,WW International Inc,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
CDNL_NEW:xnas,CDNL-NEW,Cardinal Infrastructure Group Inc.,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
CDZIP:xnas,CDZIP,Cadiz Inc.Depositary Shares Pfd,NASDAQ,Stock,USD,US,NEEDS_UNDERLYING_CHECK,AVAILABLE,false,NEEDS_CHECK,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=CDZIP; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MANUAL_REVIEW,depositary receipt/ADR/ADS/GDR keyword detected; underlying-share ISA eligibility requires review; market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment
ATLCZ:xnas,ATLCZ,Atlanticus Holdings Corp 9.25% Notes Preferred,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=ATLCZ; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
ATLCP:xnas,ATLCP,Atlanticus Holdings Corp 7.625% Pref - B,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=ATLCP; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
BIOA_NEW:xnas,BIOA-NEW,BioAge Labs Inc.,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
WEST_NEW:xnas,WEST-NEW,Westrock Coffee Company,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
PBLS_NEW:xnas,PBLS-NEW,Parabilis Medicines Inc,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NOT_RETURNED,N/A_STOCK,NO_YAHOO_QUOTE,Yahoo batch quote endpoint did not return this symbol,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
NTRSO:xnas,NTRSO,Northern Trust Corp 4.7% Pref - E,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=NTRSO; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
LILAP:xnas,LILAP,Liberty Latin America Ltd,NASDAQ,Stock,USD,BM,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=LILAP; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
DHCNL:xnas,DHCNL,Diversified Healtcar 6.25% Pref 01,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=DHCNL; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
DHCNI:xnas,DHCNI,Diversified Healthc 5.625% Pref 01,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=DHCNI; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
XOMAO:xnas,XOMAO,XOMA Royalty Corp 8.375% Pref - B,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=XOMAO; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
XOMAP:xnas,XOMAP,XOMA Royalty Corp 8.625% Pref - A,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=XOMAP; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
SLMBP:xnas,SLMBP,SLM Corp - Preferred,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=SLMBP; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
RILYN:xnas,RILYN,BRC Group Holdings Inc 6.5% Pref 30.09.2026,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=RILYN; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
RILYP:xnas,RILYP,BRC Group Holdings Inc 6.875% Pref - A,NASDAQ,Stock,USD,US,NEEDS_MARKET_CAP_CHECK,AVAILABLE,false,true,false,,,,,,,YAHOO_FINANCE_QUOTE_NO_MARKET_CAP,N/A_STOCK,MISSING_MARKET_CAP,Yahoo quote had no marketCap; Yahoo symbol=RILYP; quoteType=EQUITY; currency=USD; usd_fx=1,NEEDS_MARKET_CAP_PROVIDER_ENRICHMENT,market_cap_usd still needs market-data enrichment; operator says sub-US$5bn equities removed upstream; isin still needs OpenFIGI/provider enrichment; Yahoo did not provide market_cap_usd; strategy universe use requires provider/manual size check
