saxo_symbol,yFinance_symbol,description,exchange_id,asset_type,currency,issuer_country,eligibility_status,availability_status,eligible_universe,isa_eligible,instrument_exclusion_flag,market_cap_usd,market_cap_native,market_cap_currency,aum_usd,aum_native,aum_currency,market_cap_source,aum_source,yfinance_fundamentals_status,yfinance_fundamentals_notes,eligibility_review_status,eligibility_review_notes
VSB:xtse,VSB.TO,Vanguard Canadian Short-Term Bond Index ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,1096068915,1555979390,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=VSB.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
GDXD:xtse,GDXD.TO,BetaPro Canadian Gold Miners -2x Daily Bear ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,12747900,18096918,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=GDXD.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
ZMMK:xtse,ZMMK.TO,BMO Money Market Fund ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=ZMMK.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
QQD_U:xtse,QQD-U.TO,BetaPro NASDAQ-100 -2x Daily Bear ETF,TSE,Etf,USD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,44167580,44167580,USD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=QQD-U.TO; quoteType=ETF; currency=USD; usd_fx=1,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
GLDD:xtse,GLDD.TO,BetaPro Gold Bullion -2x Daily Bear ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,3107267,4411076,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=GLDD.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
SSPX:xtse,SSPX.TO,BetaPro -3x S&P 500 Daily Lev Bear Alternative ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,2179202,3093595,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=SSPX.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
PFLS:xtse,PFLS.TO,PICTON Long Short Equity Alternative ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,831651529,1180612480,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=PFLS.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
HBLK:xtse,HBLK.TO,Blockchain Technologies ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,18867467,26784256,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=HBLK.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,crypto ETN/ETP/ETF keyword detected; isin still needs OpenFIGI/provider enrichment
TKN:xtse,TKN.TO,Ninepoint Crypto and AI Leaders ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,14703756,20873452,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=TKN.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,crypto ETN/ETP/ETF keyword detected; isin still needs OpenFIGI/provider enrichment
VSC:xtse,VSC.TO,Vanguard Canadian Short-Term Corp Bond Index ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,1058334524,1502411650,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=VSC.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
CBIL:xtse,CBIL.TO,Global X 0-3 Month U.S. T-Bill ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,1573740025,2234081280,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=CBIL.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
CMR:xtse,CMR.TO,iShares Premium Money Market ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,1875090765,2661878780,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=CMR.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
XSC:xtse,XSC.TO,iShares Conservative Short Term Strategic FI ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,48418576,68735008,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XSC.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
CMNY:xtse,CMNY.TO,CI Money Market ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=CMNY.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
XSI:xtse,XSI.TO,iShares Short Term Strategic Fixed Income ETF,TSE,Etf,CAD,CA,EXCLUDED,AVAILABLE,false,false,true,,,,31933453,45332728,CAD,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XSI.TO; quoteType=ETF; currency=CAD; usd_fx=0.7044238,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
DAVV:xetr,DAVV.DE,VanEck Crypto and Blockchain Innovators UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,845909060,739409150,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DAVV.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,crypto ETN/ETP/ETF keyword detected; isin still needs OpenFIGI/provider enrichment
XEON:xetr,XEON.DE,Xtrackers II EUR Overnight Rate Swap UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,25434101439,22231949300,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XEON.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
DXS3:xetr,DXS3.DE,Xtrackers S&P 500 Inverse Daily Swap UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,177381690,155049344,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DXS3.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
CBUT:xetr,CBUT.DE,iShares Blockchain Technology UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,486554463,425297280,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=CBUT.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,crypto ETN/ETP/ETF keyword detected; isin still needs OpenFIGI/provider enrichment
YCSH:xetr,YCSH.DE,iShares EUR Cash UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,1278982345,1117958530,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=YCSH.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
DBPG:xetr,DBPG.DE,Xtrackers S&P 500 2x Leveraged Daily Swp UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,696966327,609218300,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DBPG.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
DEL2:xetr,DEL2.DE,L&G DAX Daily 2x Long UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,50901981,44493424,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DEL2.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
ZPR1:xetr,ZPR1.DE,SPDR Bloomberg 1-3 Month T-Bill UCITS ETF,XETR_ETF,Etf,USD,IE,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=ZPR1.DE; quoteType=ETF; currency=USD; usd_fx=1,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
BNXG:xetr,BNXG.DE,Invesco CoinShares Global Blockchain UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,1353844988,1183395970,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=BNXG.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,crypto ETN/ETP/ETF keyword detected; isin still needs OpenFIGI/provider enrichment
DBPK:xetr,DBPK.DE,Xtrackers S&P 500 2x Inverse Daily Swap UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,57499770,50260552,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DBPK.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
LYOR:xetr,LYOR.DE,Amundi Smart Overnight Return UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=LYOR.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
JEST:xetr,JEST.DE,JP Morgan EUR Ultra-Short Income Active UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,1985232152,1735291520,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=JEST.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
EDEG:xetr,EDEG.DE,BNP Paribas Easy EUR Overnight UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,733587203,641228610,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=EDEG.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
LVWC:xetr,LVWC.DE,Amundi MSCI World (2x) Leveraged UCITS ETF,XETR_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=LVWC.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
18MF:xetr,18MF.DE,Amundi Leveraged MSCI Usa Daily (EUR) UCITS ETF,XETR_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,1229909622,1075064060,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=18MF.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
XEOD:xetr,XEOD.DE,Xtrackers II EUR Overnight Rate Swap UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,25434101439,22231949300,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XEOD.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
DBPD:xetr,DBPD.DE,Xtrackers ShortDAX x2 Daily Swap UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,81749324,71457088,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DBPD.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
PJSR:xetr,PJSR.DE,PIMCO Euro Short Maturity UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,2051429723,1793154820,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=PJSR.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
VCAA:xetr,VCAA.DE,Vanguard EUR Cash UCITS EUR Accumulating ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,398050691,347936128,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=VCAA.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
DES2:xetr,DES2.DE,L&G DAX Daily 2x Short UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,25198150,22025704,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DES2.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
LYMZ:xetr,LYMZ.DE,Amundi EURO STOXX 50 Daily 2x Leveraged UCITS ETF,XETR_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,241069631,210718976,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=LYMZ.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
PJEU:xetr,PJEU.DE,Invesco Euro Cash 3 Months UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,258737265,226162256,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=PJEU.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
EUHA:xetr,EUHA.DE,PIMCO Euro Short-Term HY Corp Bond UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,644398614,563268860,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=EUHA.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
PJS1:xetr,PJS1.DE,PIMCO Euro Short Maturity UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,2051429723,1793154820,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=PJS1.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
WBKN:xetr,WBKN.DE,WisdomTree Blockchain Acc UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,66153965,57825184,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=WBKN.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,crypto ETN/ETP/ETF keyword detected; isin still needs OpenFIGI/provider enrichment
EGV2:xetr,EGV2.DE,Amundi Smart Overnight Return UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=EGV2.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
L8I3:xetr,L8I3.DE,Amundi EUR Overnight Return UCITS ETF,XETR_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,3561245358,3112884740,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=L8I3.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
EUHI:xetr,EUHI.DE,PIMCO Advg Euro Short-Term HY Corp Bond UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,644398614,563268860,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=EUHI.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
LYY8:xetr,LYY8.DE,Amundi LevDAX Daily (2x) leveraged (Acc) UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,243997021,213277808,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=LYY8.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
DXSP:xetr,DXSP.DE,Xtrackers Euro Stoxx 50 Short Daily Swap UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,41757421,36500164,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DXSP.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
XZE5:xetr,XZE5.DE,Xtrackers EUR Corp Bond Short Dur SRIPAB UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,2211663566,1933215230,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=XZE5.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
IS3K:xetr,IS3K.DE,iShares USD Short Duration HY Corp Bond UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=IS3K.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
CMMF:xetr,CMMF.DE,Amundi EUR Cash Active ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,404919213,353939904,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=CMMF.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
JPPA:xetr,JPPA.DE,JP Morgan USD Ultra-Short Income Active UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,1119324866,978401920,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=JPPA.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
LVDX:xetr,LVDX.DE,Amundi LevDAX Daily (2x) leveraged Dist UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,243997021,213277808,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=LVDX.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
BCFQ:xetr,BCFQ.DE,UBS EUR Overnight Rate SF UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,195821666,171167728,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=BCFQ.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
DXSZ:xetr,DXSZ.DE,Xtrackers II USD Overnight Rate Swap UCITS ETF,XETR_ETF,Etf,EUR,LU,EXCLUDED,AVAILABLE,false,false,true,,,,201694953,176301568,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=DXSZ.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,money-market/cash-like fund keyword detected; isin still needs OpenFIGI/provider enrichment
L8I7:xetr,L8I7.DE,Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF,XETR_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,1491664121,1303863680,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=L8I7.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; isin still needs OpenFIGI/provider enrichment
LSK8:xetr,LSK8.DE,Amundi Euro Stoxx 50 Daily (-2x) Inverse UCITS ETF,XETR_ETF,Etf,EUR,FR,EXCLUDED,AVAILABLE,false,false,true,,,,27292100,23856026,EUR,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_TOTAL_ASSETS,POPULATED_AUM,Yahoo symbol=LSK8.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,leveraged product keyword detected; inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
CEB8:xetr,CEB8.DE,iShares USD Short Duration Corp Bd UCITS ETF,XETR_ETF,Etf,EUR,IE,EXCLUDED,AVAILABLE,false,false,true,,,,,,,N/A_ETF_USE_AUM,YAHOO_FINANCE_QUOTE_NO_TOTAL_ASSETS,MISSING_AUM,Yahoo quote had no totalAssets; Yahoo symbol=CEB8.DE; quoteType=ETF; currency=EUR; usd_fx=1.1440338,AUTO_EXCLUDE,inverse/short product keyword detected; isin still needs OpenFIGI/provider enrichment
